,arrival_time,symbol,seqno,price,destination,wire_length
558,1473412102.351557,APPL,140,1510.0,D,77
559,1473412102.37378,APPL,140,1510.0,A,77
560,1473412102.498547,APPL,140,1510.0,B,77
561,1473412103.247543,APPL,141,1650.0,D,77
562,1473412103.322066,APPL,141,1650.0,B,77
563,1473412103.551494,APPL,141,1650.0,C,77
564,1473412103.596662,APPL,141,1650.0,A,77
565,1473412104.360215,APPL,142,1592.0,A,77
566,1473412104.405588,APPL,142,1592.0,B,77
567,1473412104.421414,APPL,142,1592.0,D,77
568,1473412104.503988,APPL,142,1592.0,C,77
569,1473412105.316551,APPL,143,1543.0,C,77
570,1473412105.388567,APPL,143,1543.0,A,77
571,1473412105.420591,APPL,143,1543.0,D,77
572,1473412105.592802,APPL,143,1543.0,B,77
573,1473412106.328764,APPL,144,1662.0,A,77
574,1473412106.331711,APPL,144,1662.0,B,77
575,1473412106.384873,APPL,144,1662.0,C,77
576,1473412106.602802,APPL,144,1662.0,D,77
577,1473412107.217691,APPL,145,1571.0,C,77
578,1473412107.372063,APPL,145,1571.0,B,77
579,1473412107.52485,APPL,145,1571.0,A,77
580,1473412107.532288,APPL,145,1571.0,D,77
581,1473412108.344601,APPL,146,1625.0,D,77
582,1473412108.502457,APPL,146,1625.0,A,77
583,1473412108.531363,APPL,146,1625.0,C,77
584,1473412108.561372,APPL,146,1625.0,B,77
585,1473412109.120449,APPL,147,1544.0,D,77
586,1473412109.36626,APPL,147,1544.0,A,77
587,1473412109.372268,APPL,147,1544.0,C,77
588,1473412109.435407,APPL,147,1544.0,B,77
589,1473412110.402812,APPL,148,1612.0,B,77
590,1473412110.42406,APPL,148,1612.0,A,77
591,1473412110.44688,APPL,148,1612.0,D,77
592,1473412110.525224,APPL,148,1612.0,C,77
593,1473412111.110038,APPL,149,1602.0,D,77
594,1473412111.429342,APPL,149,1602.0,B,77
595,1473412111.455669,APPL,149,1602.0,C,77
596,1473412111.462571,APPL,149,1602.0,A,77
597,1473412112.315909,APPL,150,1588.0,C,77
598,1473412112.376327,APPL,150,1588.0,B,77
599,1473412112.449576,APPL,150,1588.0,D,77
600,1473412112.548665,APPL,150,1588.0,A,77
601,1473412113.261057,APPL,151,1593.0,C,77
602,1473412113.509192,APPL,151,1593.0,B,77
603,1473412113.515604,APPL,151,1593.0,D,77
604,1473412113.601108,APPL,151,1593.0,A,77
605,1473412114.363503,APPL,152,1606.0,A,77
606,1473412114.385397,APPL,152,1606.0,C,77
607,1473412114.455151,APPL,152,1606.0,B,77
608,1473412114.511,APPL,152,1606.0,D,77
609,1473412115.199824,APPL,153,1677.0,D,77
610,1473412115.253232,APPL,153,1677.0,C,77
611,1473412115.422662,APPL,153,1677.0,A,77
612,1473412115.582874,APPL,153,1677.0,B,77
613,1473412116.3047,APPL,154,1526.0,C,77
614,1473412116.410615,APPL,154,1526.0,A,77
615,1473412116.548012,APPL,154,1526.0,D,77
616,1473412116.595117,APPL,154,1526.0,B,77
617,1473412117.391313,APPL,155,1669.0,D,77
618,1473412117.408783,APPL,155,1669.0,A,77
619,1473412117.432889,APPL,155,1669.0,B,77
620,1473412117.439807,APPL,155,1669.0,C,77
621,1473412118.33352,APPL,156,1590.0,B,77
622,1473412118.340726,APPL,156,1590.0,A,77
623,1473412118.522757,APPL,156,1590.0,D,77
624,1473412118.544896,APPL,156,1590.0,C,77
625,1473412119.145976,APPL,157,1667.0,D,77
626,1473412119.325629,APPL,157,1667.0,A,77
627,1473412119.416971,APPL,157,1667.0,C,77
628,1473412119.562652,APPL,157,1667.0,B,77
629,1473412120.331334,APPL,158,1648.0,C,77
630,1473412120.353796,APPL,158,1648.0,A,77
631,1473412120.376861,APPL,158,1648.0,B,77
632,1473412120.427446,APPL,158,1648.0,D,77
633,1473412121.199223,APPL,159,1577.0,D,77
634,1473412121.245787,APPL,159,1577.0,C,77
635,1473412121.505387,APPL,159,1577.0,B,77
636,1473412121.554899,APPL,159,1577.0,A,77
637,1473412122.283655,APPL,160,1568.0,D,77
638,1473412122.317023,APPL,160,1568.0,A,77
639,1473412122.453668,APPL,160,1568.0,C,77
640,1473412122.574508,APPL,160,1568.0,B,77
641,1473412123.258538,APPL,161,1504.0,C,77
642,1473412123.33678,APPL,161,1504.0,B,77
643,1473412123.442513,APPL,161,1504.0,A,77
644,1473412123.51441,APPL,161,1504.0,D,77
645,1473412124.400102,APPL,162,1518.0,D,77
646,1473412124.439018,APPL,162,1518.0,B,77
647,1473412124.458821,APPL,162,1518.0,C,77
648,1473412124.509789,APPL,162,1518.0,A,77
649,1473412125.304602,APPL,163,1520.0,A,77
650,1473412125.340984,APPL,163,1520.0,C,77
651,1473412125.388828,APPL,163,1520.0,B,77
652,1473412125.405291,APPL,163,1520.0,D,77
653,1473412126.296757,APPL,164,1594.0,C,77
654,1473412126.383563,APPL,164,1594.0,A,77
655,1473412126.551687,APPL,164,1594.0,D,77
656,1473412126.579673,APPL,164,1594.0,B,77
657,1473412127.321908,APPL,165,1515.0,A,77
658,1473412127.37001,APPL,165,1515.0,D,77
659,1473412127.49038,APPL,165,1515.0,B,77
660,1473412127.587687,APPL,165,1515.0,C,77
661,1473412128.304679,APPL,166,1560.0,C,77
662,1473412128.328964,APPL,166,1560.0,A,77
663,1473412128.389193,APPL,166,1560.0,D,77
664,1473412128.554252,APPL,166,1560.0,B,77
665,1473412129.371628,APPL,167,1654.0,C,77
666,1473412129.373641,APPL,167,1654.0,A,77
667,1473412129.462312,APPL,167,1654.0,B,77
668,1473412129.489173,APPL,167,1654.0,D,77
669,1473412130.131793,APPL,168,1554.0,D,77
670,1473412130.244322,APPL,168,1554.0,C,77
671,1473412130.401758,APPL,168,1554.0,B,77
672,1473412130.46333,APPL,168,1554.0,A,77
673,1473412131.187916,APPL,169,1588.0,D,77
674,1473412131.341748,APPL,169,1588.0,A,77
675,1473412131.384787,APPL,169,1588.0,C,77
676,1473412131.60217,APPL,169,1588.0,B,77
677,1473412132.199052,APPL,170,1621.0,D,77
678,1473412132.220744,APPL,170,1621.0,C,77
679,1473412132.371472,APPL,170,1621.0,B,77
680,1473412132.562948,APPL,170,1621.0,A,77
681,1473412133.40686,APPL,171,1664.0,C,77
682,1473412133.453995,APPL,171,1664.0,A,77
683,1473412133.470214,APPL,171,1664.0,B,77
684,1473412133.475534,APPL,171,1664.0,D,77
685,1473412134.174687,APPL,172,1690.0,D,77
686,1473412134.227452,APPL,172,1690.0,C,77
687,1473412134.418483,APPL,172,1690.0,A,77
688,1473412134.50045,APPL,172,1690.0,B,77
689,1473412135.157922,APPL,173,1593.0,D,77
690,1473412135.381496,APPL,173,1593.0,B,77
691,1473412135.402174,APPL,173,1593.0,A,77
692,1473412135.45371,APPL,173,1593.0,C,77
693,1473412136.13878,APPL,174,1576.0,D,77
694,1473412136.42451,APPL,174,1576.0,B,77
695,1473412136.555919,APPL,174,1576.0,A,77
696,1473412136.561703,APPL,174,1576.0,C,77
697,1473412137.326819,APPL,175,1692.0,A,77
698,1473412137.460297,APPL,175,1692.0,D,77
699,1473412137.491282,APPL,175,1692.0,B,77
700,1473412137.566654,APPL,175,1692.0,C,77
701,1473412138.277126,APPL,176,1655.0,C,77
702,1473412138.490872,APPL,176,1655.0,D,77
703,1473412138.510582,APPL,176,1655.0,A,77
704,1473412138.515394,APPL,176,1655.0,B,77
705,1473412139.299533,APPL,177,1620.0,D,77
706,1473412139.341065,APPL,177,1620.0,A,77
707,1473412139.507734,APPL,177,1620.0,C,77
708,1473412139.549885,APPL,177,1620.0,B,77
709,1473412140.343163,APPL,178,1512.0,B,77
710,1473412140.386788,APPL,178,1512.0,C,77
711,1473412140.445097,APPL,178,1512.0,D,77
712,1473412140.464238,APPL,178,1512.0,A,77
713,1473412141.337169,APPL,179,1620.0,A,77
714,1473412141.389608,APPL,179,1620.0,D,77
715,1473412141.442914,APPL,179,1620.0,B,77
716,1473412141.477026,APPL,179,1620.0,C,77
717,1473412142.388373,APPL,180,1697.0,A,77
718,1473412142.406047,APPL,180,1697.0,B,77
719,1473412142.41675,APPL,180,1697.0,D,77
720,1473412142.449898,APPL,180,1697.0,C,77
721,1473412143.283337,APPL,181,1594.0,D,77
722,1473412143.36949,APPL,181,1594.0,A,77
723,1473412143.477381,APPL,181,1594.0,B,77
724,1473412143.539599,APPL,181,1594.0,C,77
725,1473412144.178855,APPL,182,1646.0,D,77
726,1473412144.356966,APPL,182,1646.0,C,77
727,1473412144.360132,APPL,182,1646.0,B,77
728,1473412144.484774,APPL,182,1646.0,A,77
729,1473412145.175298,APPL,183,1574.0,D,77
730,1473412145.335397,APPL,183,1574.0,C,77
731,1473412145.412401,APPL,183,1574.0,A,77
732,1473412145.496423,APPL,183,1574.0,B,77
733,1473412146.261728,APPL,184,1506.0,D,77
734,1473412146.366767,APPL,184,1506.0,C,77
735,1473412146.428243,APPL,184,1506.0,A,77
736,1473412146.490977,APPL,184,1506.0,B,77
737,1473412147.283201,APPL,185,1518.0,C,77
738,1473412147.365053,APPL,185,1518.0,D,77
739,1473412147.369064,APPL,185,1518.0,A,77
740,1473412147.394723,APPL,185,1518.0,B,77
741,1473412148.208394,APPL,186,1640.0,D,77
742,1473412148.485889,APPL,186,1640.0,A,77
743,1473412148.549427,APPL,186,1640.0,B,77
744,1473412148.59002,APPL,186,1640.0,C,77
745,1473412149.262899,APPL,187,1688.0,C,77
746,1473412149.409002,APPL,187,1688.0,A,77
747,1473412149.413597,APPL,187,1688.0,B,77
748,1473412149.600955,APPL,187,1688.0,D,77
749,1473412150.446239,APPL,188,1569.0,D,77
750,1473412150.447045,APPL,188,1569.0,C,77
751,1473412150.457638,APPL,188,1569.0,A,77
752,1473412150.539851,APPL,188,1569.0,B,77
753,1473412151.349079,APPL,189,1518.0,C,77
754,1473412151.429146,APPL,189,1518.0,A,77
755,1473412151.461673,APPL,189,1518.0,B,77
756,1473412151.573199,APPL,189,1518.0,D,77
757,1473412152.224832,APPL,190,1674.0,C,77
758,1473412152.405036,APPL,190,1674.0,A,77
759,1473412152.427147,APPL,190,1674.0,B,77
760,1473412152.541744,APPL,190,1674.0,D,77
761,1473412153.29494,APPL,191,1579.0,D,77
762,1473412153.516727,APPL,191,1579.0,B,77
763,1473412153.553589,APPL,191,1579.0,C,77
764,1473412153.564333,APPL,191,1579.0,A,77
765,1473412154.314951,APPL,192,1568.0,C,77
766,1473412154.328361,APPL,192,1568.0,A,77
767,1473412154.495875,APPL,192,1568.0,D,77
768,1473412154.514894,APPL,192,1568.0,B,77
769,1473412155.245009,APPL,193,1644.0,D,77
770,1473412155.422906,APPL,193,1644.0,A,77
771,1473412155.515793,APPL,193,1644.0,C,77
772,1473412155.530751,APPL,193,1644.0,B,77
773,1473412156.301467,APPL,194,1564.0,C,77
774,1473412156.471108,APPL,194,1564.0,B,77
775,1473412156.52741,APPL,194,1564.0,D,77
776,1473412156.581147,APPL,194,1564.0,A,77
777,1473412157.213423,APPL,195,1599.0,D,77
778,1473412157.348969,APPL,195,1599.0,C,77
779,1473412157.445706,APPL,195,1599.0,A,77
780,1473412157.530617,APPL,195,1599.0,B,77
781,1473412158.314215,APPL,196,1588.0,B,77
782,1473412158.465204,APPL,196,1588.0,D,77
783,1473412158.548027,APPL,196,1588.0,C,77
784,1473412158.59166,APPL,196,1588.0,A,77
785,1473412159.112456,APPL,197,1647.0,D,77
786,1473412159.431822,APPL,197,1647.0,C,77
787,1473412159.563797,APPL,197,1647.0,B,77
788,1473412159.600936,APPL,197,1647.0,A,77
789,1473412160.315568,APPL,198,1621.0,D,77
790,1473412160.392982,APPL,198,1621.0,A,77
791,1473412160.394733,APPL,198,1621.0,C,77
792,1473412160.405156,APPL,198,1621.0,B,77
793,1473412161.266646,APPL,199,1516.0,C,77
794,1473412161.305076,APPL,199,1516.0,D,77
795,1473412161.314901,APPL,199,1516.0,B,77
796,1473412161.560281,APPL,199,1516.0,A,77
797,1473412162.306314,APPL,200,1579.0,B,77
798,1473412162.356098,APPL,200,1579.0,C,77
799,1473412162.38312,APPL,200,1579.0,A,77
800,1473412162.44357,APPL,200,1579.0,D,77
801,1473412163.317193,APPL,201,1613.0,C,77
802,1473412163.388124,APPL,201,1613.0,B,77
803,1473412163.526567,APPL,201,1613.0,A,77
804,1473412163.60101,APPL,201,1613.0,D,77
805,1473412164.356879,APPL,202,1581.0,B,77
806,1473412164.393987,APPL,202,1581.0,C,77
807,1473412164.561271,APPL,202,1581.0,A,77
808,1473412164.598181,APPL,202,1581.0,D,77
809,1473412165.242129,APPL,203,1561.0,C,77
810,1473412165.342224,APPL,203,1561.0,B,77
811,1473412165.531231,APPL,203,1561.0,A,77
812,1473412165.589167,APPL,203,1561.0,D,77
813,1473412166.323438,APPL,204,1531.0,C,77
814,1473412166.397666,APPL,204,1531.0,A,77
815,1473412166.441713,APPL,204,1531.0,B,77
816,1473412166.554761,APPL,204,1531.0,D,77
817,1473412167.43077,APPL,205,1512.0,C,77
818,1473412167.444408,APPL,205,1512.0,B,77
819,1473412167.490074,APPL,205,1512.0,A,77
820,1473412167.523889,APPL,205,1512.0,D,77
821,1473412168.200938,APPL,206,1558.0,D,77
822,1473412168.314308,APPL,206,1558.0,C,77
823,1473412168.450514,APPL,206,1558.0,A,77
824,1473412168.585872,APPL,206,1558.0,B,77
825,1473412169.319584,APPL,207,1652.0,A,77
826,1473412169.391954,APPL,207,1652.0,C,77
827,1473412169.442605,APPL,207,1652.0,D,77
828,1473412169.504514,APPL,207,1652.0,B,77
829,1473412170.366099,APPL,208,1577.0,C,77
830,1473412170.465861,APPL,208,1577.0,A,77
831,1473412170.507316,APPL,208,1577.0,D,77
832,1473412170.525487,APPL,208,1577.0,B,77
833,1473412171.326889,APPL,209,1640.0,A,77
834,1473412171.400131,APPL,209,1640.0,C,77
835,1473412171.446013,APPL,209,1640.0,B,77
836,1473412171.561468,APPL,209,1640.0,D,77
837,1473412172.410228,APPL,210,1533.0,B,77
838,1473412172.491876,APPL,210,1533.0,D,77
839,1473412172.517008,APPL,210,1533.0,C,77
840,1473412172.593528,APPL,210,1533.0,A,77
841,1473412173.385924,APPL,211,1531.0,C,77
842,1473412173.486081,APPL,211,1531.0,B,77
843,1473412173.506752,APPL,211,1531.0,A,77
844,1473412173.599007,APPL,211,1531.0,D,77
845,1473412174.32523,APPL,212,1627.0,B,77
846,1473412174.399926,APPL,212,1627.0,D,77
847,1473412174.490224,APPL,212,1627.0,C,77
848,1473412174.587103,APPL,212,1627.0,A,77
849,1473412175.443087,APPL,213,1658.0,A,77
850,1473412175.495342,APPL,213,1658.0,C,77
851,1473412175.593581,APPL,213,1658.0,D,77
852,1473412176.37186,APPL,214,1569.0,A,77
853,1473412176.452055,APPL,214,1569.0,B,77
854,1473412176.476701,APPL,214,1569.0,D,77
855,1473412176.542305,APPL,214,1569.0,C,77
856,1473412177.228511,APPL,215,1640.0,C,77
857,1473412177.380457,APPL,215,1640.0,A,77
858,1473412177.451001,APPL,215,1640.0,D,77
859,1473412177.476114,APPL,215,1640.0,B,77
860,1473412178.270353,APPL,216,1585.0,D,77
861,1473412178.408414,APPL,216,1585.0,B,77
862,1473412178.410521,APPL,216,1585.0,A,77
863,1473412178.562719,APPL,216,1585.0,C,77
864,1473412179.42201,APPL,217,1516.0,D,77
865,1473412179.464459,APPL,217,1516.0,A,77
866,1473412179.597726,APPL,217,1516.0,C,77
867,1473412179.60085,APPL,217,1516.0,B,77
868,1473412180.374149,APPL,218,1677.0,D,77
869,1473412180.435307,APPL,218,1677.0,B,77
870,1473412180.468077,APPL,218,1677.0,A,77
871,1473412180.576043,APPL,218,1677.0,C,77
872,1473412181.251275,APPL,219,1579.0,D,77
873,1473412181.308557,APPL,219,1579.0,A,77
874,1473412181.359737,APPL,219,1579.0,B,77
875,1473412181.475006,APPL,219,1579.0,C,77
876,1473412182.337178,APPL,220,1664.0,A,77
877,1473412182.367101,APPL,220,1664.0,B,77
878,1473412182.367878,APPL,220,1664.0,C,77
879,1473412182.545462,APPL,220,1664.0,D,77
880,1473412183.396523,APPL,221,1673.0,B,77
881,1473412183.413738,APPL,221,1673.0,C,77
882,1473412183.436724,APPL,221,1673.0,D,77
883,1473412183.441338,APPL,221,1673.0,A,77
884,1473412184.403031,APPL,222,1500.0,D,77
885,1473412184.4083,APPL,222,1500.0,C,77
886,1473412184.486079,APPL,222,1500.0,B,77
887,1473412184.527834,APPL,222,1500.0,A,77
888,1473412185.451497,APPL,223,1553.0,C,77
889,1473412185.571975,APPL,223,1553.0,A,77
890,1473412185.574576,APPL,223,1553.0,B,77
891,1473412185.599612,APPL,223,1553.0,D,77
892,1473412186.448371,APPL,224,1543.0,A,77
893,1473412186.465331,APPL,224,1543.0,B,77
894,1473412186.489231,APPL,224,1543.0,C,77
895,1473412186.50053,APPL,224,1543.0,D,77
896,1473412187.134557,APPL,225,1616.0,D,77
897,1473412187.369584,APPL,225,1616.0,B,77
898,1473412187.454357,APPL,225,1616.0,A,77
899,1473412187.490002,APPL,225,1616.0,C,77
900,1473412188.323099,APPL,226,1596.0,A,77
901,1473412188.478865,APPL,226,1596.0,C,77
902,1473412188.528856,APPL,226,1596.0,D,77
903,1473412188.550282,APPL,226,1596.0,B,77
904,1473412189.501901,APPL,227,1687.0,B,77
905,1473412189.5123,APPL,227,1687.0,C,77
906,1473412189.543272,APPL,227,1687.0,A,77
907,1473412189.580563,APPL,227,1687.0,D,77
908,1473412190.255251,APPL,228,1637.0,C,77
909,1473412190.335092,APPL,228,1637.0,D,77
910,1473412190.470411,APPL,228,1637.0,B,77
911,1473412190.544105,APPL,228,1637.0,A,77
912,1473412191.399955,APPL,229,1679.0,D,77
913,1473412191.416531,APPL,229,1679.0,A,77
914,1473412191.445737,APPL,229,1679.0,C,77
915,1473412191.578597,APPL,229,1679.0,B,77
916,1473412192.229172,APPL,230,1643.0,D,77
917,1473412192.304438,APPL,230,1643.0,C,77
918,1473412192.33421,APPL,230,1643.0,A,77
919,1473412192.443968,APPL,230,1643.0,B,77
920,1473412193.211476,APPL,231,1619.0,D,77
921,1473412193.235271,APPL,231,1619.0,C,77
922,1473412193.378,APPL,231,1619.0,A,77
923,1473412193.545534,APPL,231,1619.0,B,77
924,1473412194.290264,APPL,232,1663.0,D,77
925,1473412194.313752,APPL,232,1663.0,A,77
926,1473412194.339095,APPL,232,1663.0,B,77
927,1473412194.413645,APPL,232,1663.0,C,77
928,1473412195.110917,APPL,233,1687.0,D,77
929,1473412195.423472,APPL,233,1687.0,C,77
930,1473412195.591623,APPL,233,1687.0,B,77
931,1473412195.599936,APPL,233,1687.0,A,77
932,1473412196.312218,APPL,234,1642.0,C,77
933,1473412196.434324,APPL,234,1642.0,D,77
934,1473412196.486525,APPL,234,1642.0,B,77
935,1473412196.56639,APPL,234,1642.0,A,77
936,1473412197.247513,APPL,235,1544.0,D,77
937,1473412197.352666,APPL,235,1544.0,B,77
938,1473412197.43343,APPL,235,1544.0,A,77
939,1473412197.521172,APPL,235,1544.0,C,77
940,1473412198.366642,APPL,236,1569.0,C,77
941,1473412198.50018,APPL,236,1569.0,D,77
942,1473412198.574427,APPL,236,1569.0,A,77
943,1473412198.594322,APPL,236,1569.0,B,77
944,1473412199.360671,APPL,237,1673.0,C,77
945,1473412199.382065,APPL,237,1673.0,B,77
946,1473412199.519773,APPL,237,1673.0,A,77
947,1473412199.574395,APPL,237,1673.0,D,77
948,1473412200.252104,APPL,238,1678.0,D,77
949,1473412200.424083,APPL,238,1678.0,C,77
950,1473412200.451409,APPL,238,1678.0,A,77
951,1473412200.493153,APPL,238,1678.0,B,77
952,1473412201.116879,APPL,239,1659.0,D,77
953,1473412201.382423,APPL,239,1659.0,C,77
954,1473412201.428996,APPL,239,1659.0,B,77
955,1473412201.51113,APPL,239,1659.0,A,77
956,1473412202.319083,APPL,240,1668.0,C,77
957,1473412202.383997,APPL,240,1668.0,B,77
958,1473412202.449114,APPL,240,1668.0,A,77
959,1473412202.454259,APPL,240,1668.0,D,77
960,1473412203.176713,APPL,241,1584.0,D,77
961,1473412203.314885,APPL,241,1584.0,B,77
962,1473412203.415135,APPL,241,1584.0,C,77
963,1473412203.556718,APPL,241,1584.0,A,77
964,1473412204.24613,APPL,242,1665.0,C,77
965,1473412204.448634,APPL,242,1665.0,B,77
966,1473412204.548846,APPL,242,1665.0,A,77
967,1473412204.565097,APPL,242,1665.0,D,77
968,1473412205.18586,APPL,243,1504.0,D,77
969,1473412205.406082,APPL,243,1504.0,A,77
970,1473412205.546664,APPL,243,1504.0,C,77
971,1473412206.315676,APPL,244,1586.0,C,77
972,1473412206.378733,APPL,244,1586.0,B,77
973,1473412206.538315,APPL,244,1586.0,D,77
974,1473412206.59758,APPL,244,1586.0,A,77
975,1473412207.178973,APPL,245,1695.0,D,77
976,1473412207.501007,APPL,245,1695.0,B,77
977,1473412207.554345,APPL,245,1695.0,A,77
978,1473412207.603234,APPL,245,1695.0,C,77
979,1473412208.410277,APPL,246,1542.0,B,77
980,1473412208.44862,APPL,246,1542.0,A,77
981,1473412208.470391,APPL,246,1542.0,D,77
982,1473412208.471338,APPL,246,1542.0,C,77
983,1473412209.398032,APPL,247,1690.0,C,77
984,1473412209.514391,APPL,247,1690.0,A,77
985,1473412209.584995,APPL,247,1690.0,D,77
986,1473412209.604024,APPL,247,1690.0,B,77
987,1473412210.335579,APPL,248,1567.0,C,77
988,1473412210.401031,APPL,248,1567.0,D,77
989,1473412210.423711,APPL,248,1567.0,A,77
990,1473412210.560881,APPL,248,1567.0,B,77
991,1473412211.376384,APPL,249,1674.0,B,77
992,1473412211.502647,APPL,249,1674.0,C,77
993,1473412211.534212,APPL,249,1674.0,A,77
994,1473412211.564844,APPL,249,1674.0,D,77
995,1473412212.170572,APPL,250,1650.0,D,77
996,1473412212.427716,APPL,250,1650.0,C,77
997,1473412212.435036,APPL,250,1650.0,A,77
998,1473412212.60342,APPL,250,1650.0,B,77
999,1473412213.371415,APPL,251,1577.0,C,77
1000,1473412213.388122,APPL,251,1577.0,B,77
1001,1473412213.432422,APPL,251,1577.0,D,77
1002,1473412213.464988,APPL,251,1577.0,A,77
1003,1473412214.406049,APPL,252,1649.0,D,77
1004,1473412214.485487,APPL,252,1649.0,B,77
1005,1473412214.503175,APPL,252,1649.0,A,77
1006,1473412214.564848,APPL,252,1649.0,C,77
1007,1473412215.430933,APPL,253,1556.0,B,77
1008,1473412215.434308,APPL,253,1556.0,C,77
1009,1473412215.481144,APPL,253,1556.0,D,77
1010,1473412215.572036,APPL,253,1556.0,A,77
1011,1473412216.136983,APPL,254,1542.0,D,77
1012,1473412216.311662,APPL,254,1542.0,A,77
1013,1473412216.35335,APPL,254,1542.0,C,77
1014,1473412216.439415,APPL,254,1542.0,B,77
1015,1473412217.273537,APPL,255,1504.0,D,77
1016,1473412217.376101,APPL,255,1504.0,A,77
1017,1473412217.481915,APPL,255,1504.0,C,77
1018,1473412217.583564,APPL,255,1504.0,B,77
1019,1473412218.327269,APPL,256,1673.0,C,77
1020,1473412218.387315,APPL,256,1673.0,A,77
1021,1473412218.488777,APPL,256,1673.0,B,77
1022,1473412218.495099,APPL,256,1673.0,D,77
1023,1473412219.321921,APPL,257,1584.0,C,77
1024,1473412219.374784,APPL,257,1584.0,B,77
1025,1473412219.402474,APPL,257,1584.0,A,77
1026,1473412219.44285,APPL,257,1584.0,D,77
1027,1473412220.345255,APPL,258,1523.0,D,77
1028,1473412220.453544,APPL,258,1523.0,A,77
1029,1473412220.581176,APPL,258,1523.0,B,77
1030,1473412220.596374,APPL,258,1523.0,C,77
1031,1473412221.330229,APPL,259,1686.0,B,77
1032,1473412221.337263,APPL,259,1686.0,C,77
1033,1473412221.434743,APPL,259,1686.0,D,77
1034,1473412221.562351,APPL,259,1686.0,A,77
1035,1473412222.124267,APPL,260,1655.0,D,77
1036,1473412222.20419,APPL,260,1655.0,C,77
1037,1473412222.309937,APPL,260,1655.0,B,77
1038,1473412222.431803,APPL,260,1655.0,A,77
1039,1473412223.275226,APPL,261,1585.0,D,77
1040,1473412223.322688,APPL,261,1585.0,B,77
1041,1473412223.527521,APPL,261,1585.0,A,77
1042,1473412223.563792,APPL,261,1585.0,C,77
1043,1473412224.13231,APPL,262,1677.0,D,77
1044,1473412224.318668,APPL,262,1677.0,A,77
1045,1473412224.569891,APPL,262,1677.0,C,77
1046,1473412224.579308,APPL,262,1677.0,B,77
1047,1473412225.387102,APPL,263,1590.0,A,77
1048,1473412225.396045,APPL,263,1590.0,B,77
1049,1473412225.528848,APPL,263,1590.0,C,77
1050,1473412225.540967,APPL,263,1590.0,D,77
1051,1473412226.390885,APPL,264,1542.0,D,77
1052,1473412226.433362,APPL,264,1542.0,A,77
1053,1473412226.471036,APPL,264,1542.0,B,77
1054,1473412226.592188,APPL,264,1542.0,C,77
1055,1473412227.108499,APPL,265,1602.0,D,77
1056,1473412227.219216,APPL,265,1602.0,C,77
1057,1473412227.438228,APPL,265,1602.0,B,77
1058,1473412227.518497,APPL,265,1602.0,A,77
1059,1473412228.398581,APPL,266,1602.0,D,77
1060,1473412228.508408,APPL,266,1602.0,A,77
1061,1473412228.539405,APPL,266,1602.0,B,77
1062,1473412228.599896,APPL,266,1602.0,C,77
1063,1473412229.356407,APPL,267,1507.0,B,77
1064,1473412229.412814,APPL,267,1507.0,C,77
1065,1473412229.457555,APPL,267,1507.0,D,77
1066,1473412229.469063,APPL,267,1507.0,A,77
1067,1473412230.326775,APPL,268,1585.0,B,77
1068,1473412230.333824,APPL,268,1585.0,A,77
1069,1473412230.390076,APPL,268,1585.0,C,77
1070,1473412230.398981,APPL,268,1585.0,D,77
1071,1473412231.238493,APPL,269,1577.0,D,77
1072,1473412231.240885,APPL,269,1577.0,C,77
1073,1473412231.347623,APPL,269,1577.0,B,77
1074,1473412231.397312,APPL,269,1577.0,A,77
1075,1473412232.390847,APPL,270,1633.0,D,77
1076,1473412232.48117,APPL,270,1633.0,B,77
1077,1473412232.576771,APPL,270,1633.0,C,77
1078,1473412232.584486,APPL,270,1633.0,A,77
1079,1473412233.312424,APPL,271,1610.0,B,77
1080,1473412233.31517,APPL,271,1610.0,A,77
1081,1473412233.367474,APPL,271,1610.0,C,77
1082,1473412233.39541,APPL,271,1610.0,D,77
1083,1473412234.168291,APPL,272,1684.0,D,77
1084,1473412234.431157,APPL,272,1684.0,C,77
1085,1473412234.486191,APPL,272,1684.0,B,77
1086,1473412234.567248,APPL,272,1684.0,A,77
1087,1473412235.417434,APPL,273,1693.0,B,77
1088,1473412235.495581,APPL,273,1693.0,A,77
1089,1473412235.504578,APPL,273,1693.0,D,77
1090,1473412235.50945,APPL,273,1693.0,C,77
1091,1473412236.437921,APPL,274,1575.0,D,77
1092,1473412236.469072,APPL,274,1575.0,C,77
1093,1473412236.502786,APPL,274,1575.0,A,77
1094,1473412236.564775,APPL,274,1575.0,B,77
1095,1473412237.160509,APPL,275,1511.0,D,77
1096,1473412237.365382,APPL,275,1511.0,B,77
1097,1473412237.385803,APPL,275,1511.0,A,77
1098,1473412237.466299,APPL,275,1511.0,C,77
1099,1473412238.19749,APPL,276,1596.0,D,77
1100,1473412238.369929,APPL,276,1596.0,C,77
1101,1473412238.393471,APPL,276,1596.0,B,77
1102,1473412238.503609,APPL,276,1596.0,A,77
1103,1473412239.311403,APPL,277,1629.0,D,77
1104,1473412239.411358,APPL,277,1629.0,A,77
1105,1473412239.462195,APPL,277,1629.0,C,77
1106,1473412239.48914,APPL,277,1629.0,B,77
1107,1473412240.384671,APPL,278,1543.0,C,77
1108,1473412240.517468,APPL,278,1543.0,D,77
1109,1473412240.539573,APPL,278,1543.0,A,77
1110,1473412240.581043,APPL,278,1543.0,B,77
1111,1473412241.132069,APPL,279,1626.0,D,77
